SK_ID_CURR,TARGET
101363,0.24808847811294196
101365,0.027327031496100957
101366,0.1369206860286897
101367,0.20518290645985995
101368,0.016908043326710434
101374,0.1801357673036753
101380,0.019000192467322465
101383,0.02673846939360367
101398,0.020891353025652745
101399,0.27453369805242755
101401,0.2142871069708942
101412,0.10022540993254726
101426,0.05179942629531238
101427,0.43521590983112124
101428,0.15216898734529766
101429,0.13296546501952564
101434,0.050486775765256765
101440,0.09236245484385071
101448,0.0704407755625702
101449,0.05875412787189796
101465,0.08321360688843236
101467,0.021277591337301765
101472,0.14070495807636305
101478,0.1842049889384766
101497,0.060699321948106
101504,0.11109487454204174
101547,0.04083637319599722
101548,0.08978713196894574
101555,0.1233546597705559
101570,0.022530590991016577
101572,0.038219024260739164
101578,0.046542442544810624
101580,0.23257159045797643
101588,0.13705413434273755
101602,0.024027400468371915
101610,0.13796403181211375
101614,0.05635926384639863
101616,0.05623981404354105
101643,0.10270229542632946
101644,0.03503560873744954
101649,0.11572549081130362
101650,0.07591231816187824
101665,0.01005606503775628
101667,0.10753146693036489
101669,0.042253095943058476
101674,0.06943094846512601
101675,0.042323765207832674
101678,0.10003650322376416
101682,0.10242128191494339
101686,0.0715747204960676
101697,0.16789015778435226
101700,0.3082510256998563
101711,0.0273414741046661
101714,0.04806194581778405
101715,0.21798843151601036
101728,0.044979525260389785
101732,0.05602620173699618
101757,0.16591021037294915
101758,0.10271070200701918
101759,0.07492572289268579
101762,0.03271438381170569
101764,0.06622960302666198
101780,0.3779703091280498
101784,0.03431161409931851
101789,0.017571646779545428
101816,0.06844228453625545
101819,0.03410397819272928
101827,0.016637122866364745
101863,0.10041531393871514
101867,0.08593894497050159
101870,0.01371620346953515
101873,0.1823937413477523
101878,0.1055132529348055
101879,0.029687707283284934
101880,0.01966561899768513
101887,0.10676237293877727
101897,0.02817739387410973
101901,0.07893433884090048
101903,0.28593456039816195
101920,0.04541455394778964
101921,0.04778957188649895
101922,0.04072695907395313
101961,0.11540211335225879
101962,0.04145700838937814
101971,0.03978959208014388
101976,0.19414113080491802
102002,0.08697259413549588
102005,0.03217560381095533
102007,0.3892559204262153
102017,0.018264058033818562
102019,0.25867257841465946
102029,0.014985495608285175
102051,0.1743831296230724
102052,0.01668393149385251
102054,0.02597848208950417
102062,0.09707048019746177
102067,0.13689069905268506
102068,0.07753278913588028
102070,0.05390760962604181
102090,0.07668013471075222
102092,0.09029914200166174
102099,0.09431476215276179
102100,0.05541107049225045
102112,0.07116124310829651
102113,0.05010276466766719
102122,0.170211509650495
102123,0.028521747563060487
102125,0.0439700102689895
102126,0.21291286966926778
102146,0.061224947812302546
102147,0.07792983597561368
102151,0.032761075491777876
102158,0.09759072219953198
102159,0.04449760799126829
102162,0.08923400898528568
102165,0.04462262386291985
102166,0.0511195309104875
102174,0.030295600507271793
102193,0.20942711154206423
102198,0.05716833639853599
102205,0.1444141175896969
102206,0.015257200644658873
102218,0.05433526077981607
102221,0.05146502846893418
102230,0.07440575240463103
102238,0.1170322651963433
102248,0.03996678966715186
102252,0.2066756611456112
102259,0.05141931992417019
102262,0.08595459661594831
102273,0.050323667839008324
102286,0.1064981163293854
102293,0.031765095217894876
102294,0.03170785965329741
102296,0.07440658732707069
102298,0.07221242390114116
102303,0.02081422859455094
102309,0.04955098515935685
102315,0.03962433853456406
102340,0.03515663892732682
102342,0.15711967849963804
102344,0.07535424068148863
102346,0.08871148454943674
102347,0.030223784651138636
102374,0.04032536857013438
102380,0.024973210518674762
102387,0.030407124030270655
102393,0.0399891509494948
102403,0.02748845740151428
102413,0.0591356833008513
102414,0.007579639845389168
102415,0.03222427000085326
102416,0.11193429209763492
102439,0.05393944599159928
102441,0.049406508739753864
102443,0.024753508139115275
102444,0.08093256889433124
102445,0.1418723692136297
102448,0.075280719522195
102449,0.07620428541340074
102450,0.18584082957192824
102456,0.05341270909231222
102458,0.08070533897930118
102459,0.06909014844992095
102465,0.014467688218174183
102470,0.20605539550089516
102471,0.046142051383002515
102475,0.09067285380547366
102476,0.17400831067712666
102506,0.0891768191990407
102509,0.05097641050802316
102519,0.03829182874023713
102522,0.058251557350991585
102545,0.03867531858215376
102549,0.049121516534778684
102562,0.013377129487078147
102563,0.030427742172740926
102568,0.09676575154676467
102582,0.09854547344597293
102592,0.023172115795607948
102597,0.1539560832580616
102605,0.039122946938065034
102614,0.02368315478598074
102617,0.09438417169590622
102634,0.08877746096590157
102652,0.028105134506388064
102655,0.01520968328933464
102671,0.06908289932197917
102694,0.19370783780786366
102701,0.046247154166871904
102703,0.02131799553992595
102704,0.02245842033387674
102713,0.012587700951070679
102720,0.15532882233643008
102731,0.031762899859797106
102733,0.0663217925390763
102749,0.04226899296360624
102755,0.048794011692725216
102763,0.025214433466312778
102770,0.06110360384367494
102772,0.10267820089018997
102799,0.20452965771058207
102838,0.026642807981993196
102854,0.03998524976270593
102862,0.1086447646311094
102863,0.03957738806592312
102867,0.01697716361403946
102868,0.01537957428984729
102878,0.06411320183293723
102887,0.09017809735232771
102898,0.22728029956198154
102904,0.0941648244300492
102912,0.08908564742908368
102919,0.03049901737174894
102927,0.06392716688803442
102932,0.050983170889841604
102933,0.18394993885665148
102935,0.04768900843627607
102958,0.08818867800781131
102969,0.08534563535175049
102971,0.03132477680314831
102975,0.03411686938679787
102979,0.06512939713001896
102982,0.017914200998914262
102987,0.1395964842437796
102989,0.08419578159942004
102995,0.07357236410729469
102996,0.029355749772111493
103000,0.041947935567856316
103001,0.07037277561896223
103004,0.0761223081433126
103010,0.03296111872348923
103025,0.2304763450126526
103029,0.08580245536284042
103046,0.11102071867822451
103056,0.04403085506657095
103062,0.09691326616461844
103078,0.025814463196667345
103083,0.02306884950454779
103092,0.08029823200464341
103096,0.07893488903786046
103097,0.14772122165601925
103102,0.19919607708840123
103112,0.06988108716912642
103132,0.0616760507932076
103144,0.09232089609388015
103145,0.07005882001910793
103146,0.028052771671479515
103147,0.15991863784864613
103158,0.03568981912002998
103171,0.08030791606424001
103173,0.016097327459054733
103184,0.0357215001395734
103195,0.14551460765672078
103196,0.0326527821461037
103206,0.01527424473516217
103230,0.12224859685363913
103231,0.22414530096704638
103232,0.029831092913127667
103239,0.08316037541378131
103240,0.16979421390922722
103243,0.03457322697617919
103252,0.15186231956050195
103258,0.041995863018398846
103259,0.17273710398023776
103279,0.029842377138204798
103280,0.008481677449479271
103286,0.029576751900064733
103287,0.4000983872571172
103290,0.035853466906260345
103298,0.042192764171076785
103315,0.011717851496571235
103319,0.03517996545985587
103334,0.0974051675356713
103336,0.07573219274760108
103345,0.055019535990202505
103368,0.02106198849846035
103371,0.13095566867002892
103377,0.05697030553397868
103398,0.017454694084843365
103404,0.054810358008670707
103408,0.20296951865104718
103410,0.04955975873782088
103418,0.014044156713806552
103420,0.16167791619370728
103432,0.09457558252890967
103433,0.022227224411917375
103436,0.011967061463455974
103440,0.03690717769912911
103453,0.03629548764317624
103459,0.06701164174178698
103460,0.05369849017189549
103461,0.020038969773519613
103462,0.06753823545675545
103473,0.11123286531077048
103474,0.023564728546671455
103475,0.19912664587123846
103478,0.20419836106905956
103480,0.15024360638829742
103484,0.01877845649534266
103494,0.05340632378850712
103513,0.08871088947980924
103515,0.04634150711821647
103516,0.22304774554944826
103525,0.07463845877513581
103541,0.22189672602039026
103544,0.026500246416064407
103562,0.27855761851365296
103570,0.34096182435797795
103572,0.12318226979488063
103574,0.02557073956781885
103575,0.052322989540832435
103591,0.12584458755327027
103594,0.04104345797485026
103609,0.053775890342817226
103613,0.06432271562109876
103614,0.043273034038401874
103615,0.04779211807873755
103624,0.045917906787275684
103625,0.21777782462938194
103628,0.20082856068042287
103629,0.01771500059133504
103647,0.06763029270866175
103648,0.1024670181188213
103651,0.05413911433957589
103658,0.020273273351545492
103668,0.047691623248754866
103669,0.0479626933831721
103676,0.07158405795337898
103682,0.07249393356303441
103683,0.04738317936679525
103689,0.024497845903772755
103725,0.04731056732851621
103733,0.15737559607583282
103744,0.017483464401508834
103762,0.06366671185860857
103771,0.22354375798912732
103773,0.011191467882403217
103783,0.09188313443523814
103784,0.07285167222573674
103808,0.02669549208937053
103812,0.0700824779932686
103813,0.12227696095738859
103814,0.05256141726074209
103818,0.2914837398907503
103824,0.033775460072150175
103828,0.026252199170866575
103830,0.28034899311193784
103840,0.016223326296838213
103842,0.11571474532078323
103847,0.21734551070274566
103848,0.11119512294871542
103851,0.01316625534229562
103854,0.2118027194054236
103857,0.25725847804220037
103861,0.012267729860438585
103862,0.0667779159578212
103865,0.11794139884886436
103870,0.016952178591097926
103876,0.023229420979167838
103891,0.414522637691886
103908,0.037569531434920526
103914,0.09888457332055024
103918,0.10153442491011412
103940,0.04035317791873326
103963,0.11176771454157566
103966,0.09357455608708733
103971,0.09314510457446816
103980,0.07941004036541963
103984,0.09196197601358422
103985,0.041686569250685465
103998,0.23268084439735318
104019,0.021410241241229245
104026,0.025976490589948522
104035,0.09116215576747509
104044,0.0586429600781412
104045,0.039834915876638836
104047,0.09558854493915422
104051,0.027184042356729422
104058,0.06538895077600293
104063,0.01825552978407449
104066,0.08620300069162216
104087,0.02319164542102927
104089,0.04580455494206659
104095,0.04926782396274658
104098,0.17277695850217792
104104,0.03335553074773709
104110,0.32564716496392154
104120,0.07581550734768781
104122,0.036860881407479465
104131,0.022977397761767104
104132,0.10922365818983787
104135,0.04190609526917181
104136,0.058649061950675624
104149,0.08023545565500356
104150,0.054577189758047116
104156,0.27772809342727167
104165,0.16087590816515931
104175,0.04989532155893921
104179,0.11377810505605312
104184,0.11699489793703464
104206,0.02547981742249902
104216,0.30365085327333813
104230,0.1249553250493564
104257,0.03324219231921639
104272,0.04427835086218305
104273,0.09480199200224353
104278,0.022583729304197768
104294,0.12814951494523674
104295,0.05987389625623927
104297,0.02529946164820554
104298,0.05042317571643152
104308,0.07229836261089394
104318,0.030933554946239377
104319,0.07945536003450816
104320,0.1402492976997575
104327,0.09451402458452847
104334,0.08173141851526586
104344,0.05284179994223201
104350,0.026232864286986637
104351,0.09504669054218925
104354,0.056780303549664665
104369,0.15069077327215333
104376,0.06288839058615474
104381,0.03659884640560848
104384,0.06272002625639697
104391,0.04660953312134049
104394,0.03833447648457282
104398,0.20687275641619324
104402,0.021605950686666257
104408,0.07770931844781014
104409,0.028052204126542832
104410,0.24259629610887062
104412,0.10681121918078157
104417,0.10077400935150513
104424,0.09358610625081433
104426,0.03696098373275035
104435,0.07961309339028226
104445,0.03669112209193712
104458,0.009755226650624057
104460,0.06485440541632823
104466,0.03663181138838431
104472,0.11918761668235299
104473,0.11793100554133597
104479,0.014844169470820939
104480,0.03958738930334132
104482,0.14684396109505657
104499,0.011959772487634409
104501,0.015967800273798318
104502,0.02916798306472627
104506,0.09324686474125059
104510,0.015929763689413824
104512,0.09632930634938573
104520,0.15790739494064843
104528,0.08495846065424197
104529,0.025145503742968766
104541,0.06484146062513672
104578,0.035621484567207824
104584,0.08318188682589457
104588,0.12850848831776027
104602,0.1359338325866764
104610,0.02694132603805882
104611,0.09866059248648454
104618,0.09691872625395329
104620,0.03536163502847888
104622,0.031088245725910516
104624,0.04777232908934985
104625,0.13507991246129114
104634,0.15266534666854614
104639,0.10465249722443265
104646,0.04769806516453131
104647,0.05430880478924255
104652,0.02096958013257944
104670,0.13240118168816128
104677,0.043901519703618296
104685,0.18395488411117897
104691,0.06316506116865454
104696,0.0720211318355295
104699,0.02572610798643723
104712,0.17355954541957602
104714,0.06537772705165867
104717,0.061196839246578406
104718,0.023541033134384853
104740,0.031917328384377094
104741,0.046614448297526485
104743,0.009242222410316992
104744,0.053554666406160946
104747,0.10897595323231056
104767,0.06183249903245229
104772,0.44943696160139796
104776,0.23527067699173684
104779,0.029223184164215602
104814,0.0307040652070024
104815,0.029943724545551536
104830,0.08983062444357305
104831,0.16990675161713695
104833,0.09214634700029342
104839,0.03778041353241695
104840,0.03934446018257908
104860,0.09376805469587775
104861,0.028240788213365675
104866,0.06553987106243846
104870,0.039046568283117526
104877,0.11260744547779464
104878,0.0203697912308072
104879,0.040120324135515445
104880,0.06790308307036681
104899,0.04760697611946075
104906,0.057146544582896024
104907,0.08085405630054314
104913,0.12149925689734505
104916,0.12434380825141553
104921,0.047084386519307166
104930,0.07290670728254633
104931,0.19968490235062647
104936,0.028975276119185264
104937,0.07882474109921049
104942,0.025372674768524086
104943,0.049120668350181675
104969,0.07612968308354881
104972,0.2746430089329937
104988,0.12503237670995365
105013,0.03907614847949053
105015,0.04671793968417147
105019,0.0808335415359682
105027,0.07145334277929945
105030,0.06835721132576252
105035,0.35993006505505826
105041,0.024693452956081684
105051,0.0968366809218242
105056,0.06219160766682688
105067,0.5235451650753232
105071,0.11015188548341744
105072,0.034843318089533046
105074,0.2578571836771744
105091,0.0653246996855886
105101,0.05608022281565925
105103,0.04641482851451956
105134,0.048249718906344614
105139,0.04224054480416731
105142,0.1364488066751316
105146,0.04781050264968685
105163,0.036146440119920104
105168,0.13031711663914838
105172,0.019627819581580146
105176,0.28426647611068656
105195,0.06502972606346372
105196,0.20967479183844778
105197,0.018360284214180362
105203,0.05631091400102495
105223,0.08678869857539981
105227,0.1434834285920573
105228,0.012797249927382159
105230,0.18648751924570026
105231,0.18241293820955828
105239,0.022754950916908087
105242,0.06876709686313945
105244,0.04100867111039676
105245,0.0922055160910021
105248,0.029245078988846086
105249,0.05086766134885937
105266,0.12052870027023167
105271,0.25220441204295413
105276,0.09109375527239581
105282,0.026482397072772
105292,0.09666146209148785
105297,0.009085812528065671
105332,0.08059904181110104
105333,0.036909084421769385
105343,0.04567752572996104
105344,0.044558487976888037
105345,0.14138218719010315
105357,0.04447705098888825
105359,0.05923647925566885
105366,0.036322018703995367
105367,0.07968019370294663
105370,0.010103272543873141
105377,0.06249585276938808
105390,0.05058370554447219
105399,0.017703699967693998
105403,0.06632299269759724
105404,0.03448116488510725
105414,0.025863191866419
105417,0.06420642798171448
105425,0.15135229843671125
105452,0.10967976897840753
105454,0.11180237185022313
105456,0.07382589842534606
105470,0.051016709767744264
105471,0.03905543087695811
105483,0.0999264225289348
105493,0.1176103717668515
105508,0.10891430306304166
105514,0.05565658372848296
105515,0.017989355532348133
105528,0.2504510370973919
105529,0.04175410528173075
105531,0.07299880034527399
105532,0.06164143741716764
105558,0.020196044581690175
105574,0.024711527798873527
105578,0.010906879157483666
105584,0.3365527877181565
105595,0.08215739194663939
105617,0.09832623583303017
105618,0.032134563795362885
105621,0.04971683692558768
105625,0.06912451699892593
105629,0.10120047577207554
105630,0.02187707913368055
105634,0.02523639913816595
105635,0.02493386583806564
105641,0.13923570383817416
105647,0.1029796638472471
105648,0.06740361678244408
105655,0.039124992408035554
105657,0.02671467956126357
105672,0.10371290515553991
105678,0.17353930373880608
105682,0.08371904790005072
105691,0.04387489537210618
105692,0.05175016163686467
105706,0.07546205899722021
105712,0.053598478133635954
105720,0.061802443920820384
105734,0.01977377207336145
105735,0.04617989852586952
105736,0.14919683953913404
105737,0.01730826032202132
105738,0.1401967909070004
105740,0.23806700379014573
105744,0.04606895140527028
105747,0.07626837252112313
105749,0.2079821887186913
105754,0.06263735332101378
105758,0.03406999884369855
105760,0.06471103280364787
105767,0.10518071017404143
105784,0.18945608134033812
105791,0.04326967691076996
105802,0.11737246571987248
105807,0.14140927474469808
105809,0.031716309286957456
105816,0.10037331904093025
105817,0.038729739753991035
105824,0.15686230998281117
105832,0.08538979554056787
105856,0.029313686465021978
105865,0.03859551518215229
105899,0.14550306008639433
105906,0.030674070428471277
105916,0.0633532646736743
105923,0.08914370358589971
105937,0.14177873029029936
105965,0.02381273476361088
105966,0.07955293599939384
105968,0.04578589082397864
105973,0.02827744080689694
105976,0.11193984792676448
105978,0.07936889293462794
105979,0.039860058989843766
105991,0.09291280582839331
105998,0.134115193963504
105999,0.05094627859541841
106000,0.2144130286291003
106001,0.07263300031376109
106010,0.09102400675959098
106011,0.0464789385589864
106013,0.1521299055072312
106015,0.03871483230299232
106026,0.015675250903029597
106032,0.06104880958143176
106035,0.2299685106729145
106040,0.06989709856194712
106041,0.17150935051640587
106044,0.021929188184619364
106053,0.2535233165578969
106054,0.01760605515556893
106065,0.21811880034273168
106081,0.060069691354706974
106083,0.06283263046219685
106087,0.024924292376814768
106090,0.10166464611488396
106101,0.013330166923366775
106102,0.053082368197197444
106109,0.07979793211124546
106116,0.04098204076383595
106150,0.015286724811073288
106155,0.17593181972990862
106166,0.026798196567407055
106176,0.0714836310356792
106189,0.031821543033473405
106199,0.11089859438924969
106205,0.08738035540695148
106206,0.11163215447172949
106211,0.03296314738499888
106214,0.027855942245045714
106216,0.08195623175875752
106217,0.08134321654182364
106225,0.05583707395528228
106249,0.036586173882309586
106256,0.10797302289436438
106258,0.049097894305766464
106261,0.05601363590448665
106262,0.1100387589855957
106264,0.014917763553370255
106271,0.05140638449667645
106276,0.026780119232327673
106277,0.14517790049220977
106286,0.10531617108141414
106293,0.029222159089676618
106295,0.06893081523497704
106296,0.04760743533954279
106297,0.1716398667718237
106298,0.03575938234779929
106311,0.034748836330166635
106314,0.07682706949648038
106320,0.06465739109973857
106334,0.09621770123577626
106346,0.13661737307175384
106347,0.018803333481935695
106349,0.06062045343629034
106354,0.07376474941023538
106360,0.02339734623957788
106373,0.15791884351575447
106377,0.096593010973301
106386,0.1550077408383086
106387,0.0646061806976891
106391,0.009691442114526508
106401,0.17960547502289972
106411,0.12618047275473482
106413,0.24463807682177466
106426,0.11248215204975305
106427,0.06432885864248955
106428,0.10289157106303201
106434,0.05289865647285235
106438,0.05617421470911433
106440,0.06456583802852789
106441,0.0290853379429557
106452,0.15804566276947252
106453,0.11436729784546576
106454,0.04145261161523729
106457,0.18447641546196936
106484,0.04264761025120328
106488,0.15790860495518372
106491,0.13687977835166612
106514,0.10861517317116011
106527,0.08593881967816397
106528,0.03512819786277021
106529,0.011806120534832919
106534,0.09870713173958384
106550,0.2690720717731562
106577,0.0376309053510668
106585,0.11760391017677801
106590,0.01890814266109108
106607,0.052900419522532105
106610,0.07348875139152945
106611,0.035088477667639985
106612,0.11850080592876584
106624,0.03735262801386949
106631,0.025034972456114784
106647,0.3147523226558216
106660,0.18120413874687827
106674,0.023969829840723753
106687,0.0494488311168878
106712,0.05330316462925443
106713,0.04989189597895665
106717,0.05842888032420991
106720,0.1358900351258983
106721,0.10340599880214209
106724,0.06981360983016485
106735,0.09904059146607445
106739,0.08048636723470734
106740,0.0829896762028129
106754,0.07381284242349158
106760,0.27447248199758895
106761,0.06636252246023461
106784,0.14204621081659544
106787,0.05925182303729689
106797,0.01216535779333014
106798,0.09387199216322595
106802,0.141434260299185
106803,0.10205609892040993
106804,0.4323596705815734
106805,0.02617689056480163
106810,0.1396112949105811
106812,0.1689587304492605
106813,0.03899515269203573
106817,0.07996941596864546
106822,0.04004106249558647
106823,0.04376982129112902
106827,0.0202180040198176
106841,0.043290632389106465
106851,0.11340379753385692
106852,0.06556796532638133
106853,0.16368966929624382
106854,0.44769105086959227
106861,0.054882340369042444
106873,0.05353632611797027
106877,0.03294718746529652
106878,0.025200904432916362
106881,0.13000595581833524
106900,0.016355632282893266
106906,0.051701456870037396
106907,0.07332585367685328
106914,0.1078566289573922
106916,0.0926655383712776
106924,0.01758592506774425
106931,0.03006475577459009
106936,0.0748762077705605
106937,0.11856281098187993
106938,0.04268603944520743
106939,0.0906555686219821
106943,0.054718572026618395
106944,0.10329286120865476
106967,0.04509195012619548
106980,0.07171074812008885
106986,0.06749950615136661
106987,0.032990518304463784
106990,0.04492136637501895
107013,0.02122984807467957
107023,0.04298250841985561
107033,0.08353935017111885
107037,0.09141848737026181
107048,0.04264557907434767
107071,0.042137309504473267
107081,0.013962856375426966
107113,0.0618021774663185
107130,0.05378179627561682
107131,0.022551721482595814
107145,0.1231347461703216
107156,0.12191288262356934
107219,0.1171632488249821
107222,0.15669015744873968
107223,0.43991807545796174
107232,0.11722212622436753
107245,0.06744149900338306
107246,0.021044428929763895
107247,0.07639497258820513
107256,0.020459553754596207
107259,0.016926598132190142
107260,0.012540685476707744
107279,0.26209016096474363
107280,0.05310099919677253
107281,0.039514658895437586
107285,0.04267691533577573
107329,0.04007076163042561
107337,0.12075691456789393
107349,0.0633327255110554
107350,0.031384867398167385
107351,0.03126219210545474
107359,0.29376854595806334
107391,0.12977657264150166
107394,0.05203842857175142
107395,0.02552112085443869
107406,0.04504760430194745
107416,0.10741667942977472
107417,0.03278868358592243
107418,0.07435373287057608
107419,0.06378027054666507
107444,0.015503639310052724
107445,0.0474576929174304
107446,0.12903851794092655
107460,0.11238022292634356
107470,0.032725439115115725
107475,0.08704113164190241
107520,0.028887662789266064
107526,0.07306036982126525
107527,0.01756442793778838
107530,0.007339049954337152
107532,0.09535984648062504
107534,0.10556462267521483
107535,0.10447474633009309
107554,0.23981405106858156
107556,0.021227695007557945
107559,0.14021630551624253
107561,0.03806864149280575
107564,0.10194862327080828
107566,0.048023438456236356
107571,0.06561404856080091
107590,0.16743522402387867
107602,0.1184064540854469
107625,0.08504836381288793
107626,0.357452866028438
107635,0.018589280862798752
107636,0.04587102896476078
107645,0.07257001927989648
107652,0.37043978859932464
107655,0.02981716793829302
107668,0.06657909138623941
107670,0.06537973225535602
107677,0.00713578386283278
107680,0.12690572699134617
107683,0.15076584824148923
107684,0.031361420042687146
107691,0.06985687795824624
107692,0.06812498147982075
107703,0.04298410563657301
107709,0.016321291010055375
107710,0.10417240284161947
107721,0.26928704711407025
107725,0.11871505994463756
107727,0.07189644183728594
107739,0.01963923943574626
107740,0.05908896878612062
107741,0.06974714642894474
107747,0.03907192712074836
107765,0.2973377402494917
107768,0.02557482686645893
107775,0.21027080786167365
107782,0.26529997602174626
107790,0.07049637395018862
107801,0.07070098677968349
107807,0.02078461472469104
107811,0.07973343038506585
107817,0.0784202515333685
107826,0.04380503211157543
107838,0.13085978684742566
107839,0.04490769069596545
107843,0.09135842592424753
107847,0.0773496128464068
107849,0.13393109203136952
107850,0.09172845945177636
107867,0.10953818408312341
107871,0.0858237828737301
107908,0.03943905267645775
107913,0.06810791363355058
107927,0.040866489634126216
107931,0.045399524750709755
107955,0.02194803184469245
107962,0.09355687284800991
107977,0.056653328286053226
107978,0.1258410142785951
107993,0.029010355793654442
108010,0.12270082942490462
108016,0.07966847231130422
108018,0.3074136133036427
108027,0.12359008732142919
108045,0.13042009262377183
108069,0.10043941165160145
108082,0.04586308192891789
108089,0.07598444587254587
108092,0.02651573847178457
108106,0.028518396211867178
108112,0.10858342251149147
108120,0.10614010783487264
108122,0.18276901197778414
108135,0.08324554096545406
108170,0.019934930414360112
108171,0.061983494432509625
108177,0.011245889913005947
108180,0.10658597529361065
108183,0.034380659043163266
108184,0.02952404813798829
108185,0.07399317358238973
108192,0.09166082945086614
108195,0.11674433474791494
108196,0.1253299279919952
108218,0.04217028387717305
108219,0.1762625269229197
108243,0.10917123853500495
108249,0.02180420989033024
108251,0.019826802934825336
